;Timestamp;SensorType;LC_Activity;Active;Sensor_Added;SensorActivationTime;Duration;LC;room;room_major;Case;Cluster;Routine
18855;2007-11-03 20:32:36.988784;M;29;1.0;29;4.594721000000001;1.0966420000000001;s;hallway_upstairs;hallway_upstairs;692;0;weekend_
18857;2007-11-03 20:32:38.085426;M;16;1.0;16;4.137873;1.3186760000000002;s;kitchen;kitchen;693;0;weekend_
18858;2007-11-03 20:32:39.404102;M;10;1.0;10;0.6398790000000001;0.124991;s;living_room;living_room;694;0;weekend_
18859;2007-11-03 20:32:39.529093;M;6;1.0;6;3.7159160000000004;2.054412;s;living_room;living_room;694;0;weekend_
18863;2007-11-03 20:32:41.583505;M;9;1.0;9;7.587829;0.381863;s;living_room;living_room;694;0;weekend_
18864;2007-11-03 20:32:41.965368;M;10;1.0;10;1.665583;1.045703;s;living_room;living_room;694;0;weekend_
18866;2007-11-03 20:32:43.011071;M;8;1.0;8;1.5915560000000002;2.044166;s;living_room;living_room;694;0;weekend_
18870;2007-11-03 20:32:45.055237;M;10;1.0;10;3.5022710000000004;2.466574;s;living_room;living_room;694;0;weekend_
18871;2007-11-03 20:32:47.521811;M;16;1.0;16;3.9898840000000004;1.1726610000000002;s;kitchen;kitchen;695;0;weekend_
18873;2007-11-03 20:32:48.694472;M;17;1.0;17;1.9754690000000001;0.660803;s;kitchen;kitchen;695;0;weekend_
18875;2007-11-03 20:32:49.355275;M;9;1.0;9;1.077746;1.8135070000000002;s;living_room;kitchen;695;0;weekend_
18878;2007-11-03 20:32:51.168782;M;17;1.0;17;2.041456;2.787242;s;kitchen;kitchen;695;0;weekend_
18881;2007-11-03 20:32:53.956024;M;17;1.0;17;2.0496220000000003;0.691814;s;kitchen;kitchen;695;0;weekend_
18882;2007-11-03 20:32:54.647838;M;29;1.0;29;8.093658000000001;1.1126930000000002;s;hallway_upstairs;hallway_upstairs;696;0;weekend_
18883;2007-11-03 20:32:55.760531;M;37;1.0;37;4.97581;0.163965;s;bathroom;bathroom;697;0;weekend_
18884;2007-11-03 20:32:55.924496;M;16;1.0;16;3.561992;2.125782;s;kitchen;kitchen;698;0;weekend_
18886;2007-11-03 20:32:58.050278;M;9;1.0;9;4.500196;1.276267;s;living_room;living_room;699;0;weekend_
18887;2007-11-03 20:32:59.326545;M;28;1.0;28;2.099838;1.69981;s;hallway_upstairs;hallway_upstairs;700;0;weekend_
18890;2007-11-03 20:33:01.026355;M;16;1.0;16;1.0660990000000001;1.278102;s;kitchen;kitchen;701;0;weekend_
18893;2007-11-03 20:33:02.304457;M;16;1.0;16;5.7882560000000005;12.730645;s;kitchen;kitchen;701;0;weekend_
18897;2007-11-03 20:33:15.035102;M;16;1.0;16;3.4724600000000003;1.3438750000000002;s;kitchen;kitchen;701;0;weekend_
18898;2007-11-03 20:33:16.378977;M;17;1.0;17;1.8806200000000002;2.80439;s;kitchen;kitchen;701;0;weekend_
18901;2007-11-03 20:33:19.183367;M;16;1.0;16;3.7089610000000004;1.253648;s;kitchen;kitchen;701;0;weekend_
18902;2007-11-03 20:33:20.437015;M;17;1.0;17;3.074268;3.1902820000000003;s;kitchen;kitchen;701;0;weekend_
18905;2007-11-03 20:33:23.627297;M;17;1.0;17;3.0552360000000003;8.447141;s;kitchen;kitchen;701;0;weekend_
18907;2007-11-03 20:33:32.074438;M;17;1.0;17;3.1311060000000004;4.386753000000001;s;kitchen;kitchen;701;0;weekend_
18909;2007-11-03 20:33:36.461191;M;9;1.0;9;1.639542;3.0341430000000003;s;living_room;kitchen;701;0;weekend_
18911;2007-11-03 20:33:39.495334;M;17;1.0;17;4.316803;4.537364;s;kitchen;living_room;702;0;weekend_
18913;2007-11-03 20:33:44.032698;M;6;1.0;6;3.9862640000000003;4.11326;s;living_room;living_room;702;0;weekend_
18915;2007-11-03 20:33:48.145958;M;6;1.0;6;2.187424;8.265723000000001;s;living_room;living_room;702;0;weekend_
18917;2007-11-03 20:33:56.411681;M;28;1.0;28;1.512564;0.131971;s;hallway_upstairs;hallway_upstairs;703;0;weekend_
18918;2007-11-03 20:33:56.543652;M;29;1.0;29;6.9590510000000005;1.2496340000000001;s;hallway_upstairs;hallway_upstairs;703;0;weekend_
18919;2007-11-03 20:33:57.793286;M;37;1.0;37;1.3816000000000002;0.279015;s;bathroom;bathroom;704;0;weekend_
18921;2007-11-03 20:33:58.072301;M;17;1.0;17;4.925535;1.446495;s;kitchen;kitchen;705;0;weekend_
18923;2007-11-03 20:33:59.518796;M;28;1.0;28;2.709245;2.283372;s;hallway_upstairs;hallway_upstairs;706;0;weekend_
18924;2007-11-03 20:34:01.802168;M;9;1.0;9;12.395729000000001;7.288285;s;living_room;living_room;707;0;weekend_
18928;2007-11-03 20:34:09.090453;M;10;1.0;10;3.2202640000000002;3.6163010000000004;s;living_room;living_room;707;0;weekend_
18930;2007-11-03 20:34:12.706754;M;10;1.0;10;1.3705390000000002;0.46103400000000005;s;living_room;living_room;707;0;weekend_
18931;2007-11-03 20:34:13.167788;M;6;1.0;6;3.8358630000000002;8.500517;s;living_room;living_room;707;0;weekend_
18935;2007-11-03 20:34:21.668305;M;28;1.0;28;3.195711;0.470942;s;hallway_upstairs;hallway_upstairs;708;0;weekend_
18936;2007-11-03 20:34:22.139247;M;29;1.0;29;5.7700070000000006;0.8791690000000001;s;hallway_upstairs;hallway_upstairs;708;0;weekend_
18937;2007-11-03 20:34:23.018416;M;30;1.0;30;14.554413;0.397729;s;bedroom_south;bedroom_south;709;0;weekend_
18938;2007-11-03 20:34:23.416145;M;16;1.0;16;4.900988;0.9199330000000001;s;kitchen;bedroom_south;709;0;weekend_
18939;2007-11-03 20:34:24.336078;M;36;1.0;36;6.228424;5.212707;s;bedroom_south;bedroom_south;709;0;weekend_
18943;2007-11-03 20:34:29.548785;M;16;1.0;16;2.385619;1.1316970000000002;s;kitchen;bedroom_south;709;0;weekend_
18945;2007-11-03 20:34:30.680482;M;36;1.0;36;4.40599;1.32436;s;bedroom_south;bedroom_south;709;0;weekend_
18947;2007-11-03 20:34:32.004842;M;31;1.0;31;3.743866;0.795624;s;bedroom_south;bedroom_south;709;0;weekend_
18948;2007-11-03 20:34:32.800466;M;32;1.0;32;5.548286;1.628135;s;bedroom_south;bedroom_south;709;0;weekend_
18949;2007-11-03 20:34:34.428601;M;33;1.0;33;9.248887;0.16601100000000002;s;bedroom_south;bedroom_south;709;0;weekend_
18950;2007-11-03 20:34:34.594612;M;16;1.0;16;4.447652000000001;5.185960000000001;s;kitchen;bedroom_south;709;0;weekend_
18956;2007-11-03 20:34:39.780572;M;32;1.0;32;4.538740000000001;2.183406;s;bedroom_south;bedroom_south;709;0;weekend_
18957;2007-11-03 20:34:41.963978;M;16;1.0;16;1.563546;0.304908;s;kitchen;bedroom_south;709;0;weekend_
18958;2007-11-03 20:34:42.268886;M;36;1.0;36;5.097573000000001;0.5668420000000001;s;bedroom_south;bedroom_south;709;0;weekend_
18959;2007-11-03 20:34:42.835728;M;31;1.0;31;1.60756;0.33589600000000003;s;bedroom_south;bedroom_south;709;0;weekend_
18960;2007-11-03 20:34:43.171624;M;35;1.0;35;1.889482;0.6818200000000001;s;bedroom_south;bedroom_south;709;0;weekend_
18963;2007-11-03 20:34:43.853444;M;30;1.0;30;3.257111;0.8177570000000001;s;bedroom_south;bedroom_south;709;0;weekend_
18966;2007-11-03 20:34:44.671201;M;29;1.0;29;10.327142;1.1757030000000002;s;hallway_upstairs;hallway_upstairs;710;0;weekend_
18968;2007-11-03 20:34:45.846904;M;37;1.0;37;4.224451;3.6909680000000002;s;bathroom;bathroom;711;0;weekend_
18971;2007-11-03 20:34:49.537872;M;30;1.0;30;6.3872290000000005;0.440879;s;bedroom_south;bedroom_south;712;0;weekend_
18972;2007-11-03 20:34:49.978751;M;11;1.0;11;3.5459880000000004;1.9994250000000002;s;living_room;bedroom_south;712;0;weekend_
18974;2007-11-03 20:34:51.978176;M;36;1.0;36;4.555725000000001;0.49486;s;bedroom_south;bedroom_south;712;0;weekend_
18975;2007-11-03 20:34:52.473036;M;17;1.0;17;2.4033260000000003;0.60233;s;kitchen;bedroom_south;712;0;weekend_
18976;2007-11-03 20:34:53.075366;M;31;1.0;31;2.8497350000000004;1.1731630000000002;s;bedroom_south;bedroom_south;712;0;weekend_
18978;2007-11-03 20:34:54.248529;M;32;1.0;32;5.414522000000001;0.976728;s;bedroom_south;bedroom_south;712;0;weekend_
18981;2007-11-03 20:34:55.225257;M;17;1.0;17;4.8296790000000005;0.550849;s;kitchen;bedroom_south;712;0;weekend_
18982;2007-11-03 20:34:55.776106;M;33;1.0;33;8.267073;3.5130510000000004;s;bedroom_south;bedroom_south;712;0;weekend_
18986;2007-11-03 20:34:59.289157;M;11;1.0;11;1.951445;1.453591;s;living_room;bedroom_south;712;0;weekend_
18989;2007-11-03 20:35:00.742748;M;32;1.0;32;20.305184;5.310589;s;bedroom_south;bedroom_south;712;0;weekend_
18992;2007-11-03 20:35:06.053337;M;31;1.0;31;1.03173;0.131976;s;bedroom_south;bedroom_south;712;0;weekend_
18993;2007-11-03 20:35:06.185313;M;17;1.0;17;4.932629;1.031714;s;kitchen;kitchen;713;0;weekend_
18995;2007-11-03 20:35:07.217027;M;18;1.0;18;7.323966;2.0914200000000003;s;kitchen;kitchen;713;0;weekend_
18996;2007-11-03 20:35:09.308447;M;35;1.0;35;1.716544;0.39988500000000005;s;bedroom_south;bedroom_south;714;0;weekend_
18997;2007-11-03 20:35:09.708332;M;33;1.0;33;8.094314;2.971213;s;bedroom_south;bedroom_south;714;0;weekend_
19000;2007-11-03 20:35:12.679545;M;9;1.0;9;1.993421;2.9991800000000004;s;living_room;living_room;715;0;weekend_
19003;2007-11-03 20:35:15.678725;M;17;1.0;17;3.801076;0.851847;s;kitchen;living_room;715;0;weekend_
19004;2007-11-03 20:35:16.530572;M;11;1.0;11;3.4412640000000003;0.874043;s;living_room;living_room;715;0;weekend_
19005;2007-11-03 20:35:17.404615;M;35;1.0;35;1.148117;0.854072;s;bedroom_south;bedroom_south;716;0;weekend_
19007;2007-11-03 20:35:18.258687;M;31;1.0;31;2.273245;0.16101000000000001;s;bedroom_south;bedroom_south;716;0;weekend_
19008;2007-11-03 20:35:18.419697;M;36;1.0;36;4.971357;0.264044;s;bedroom_south;bedroom_south;716;0;weekend_
19010;2007-11-03 20:35:18.683741;M;16;1.0;16;3.9713480000000003;0.9310820000000001;s;kitchen;bedroom_south;716;0;weekend_
19012;2007-11-03 20:35:19.614823;M;30;1.0;30;3.918225;0.9171090000000001;s;bedroom_south;bedroom_south;716;0;weekend_
19014;2007-11-03 20:35:20.531932;M;29;1.0;29;5.221541;8.498624000000001;s;hallway_upstairs;hallway_upstairs;717;0;weekend_
19021;2007-11-03 20:35:29.030556;M;16;1.0;16;3.982591;0.450969;s;kitchen;hallway_upstairs;717;0;weekend_
19022;2007-11-03 20:35:29.481525;M;29;1.0;29;3.019693;0.864854;s;hallway_upstairs;hallway_upstairs;717;0;weekend_
19023;2007-11-03 20:35:30.346379;M;30;1.0;30;11.165278;1.1419240000000002;s;bedroom_south;bedroom_south;718;0;weekend_
19024;2007-11-03 20:35:31.488303;M;36;1.0;36;7.902191;1.2558880000000001;s;bedroom_south;bedroom_south;718;0;weekend_
19026;2007-11-03 20:35:32.744191;M;31;1.0;31;1.9695220000000002;0.643861;s;bedroom_south;bedroom_south;718;0;weekend_
19028;2007-11-03 20:35:33.388052;M;16;1.0;16;5.003654;2.525334;s;kitchen;kitchen;719;0;weekend_
19030;2007-11-03 20:35:35.913386;M;29;1.0;29;11.144188000000002;2.885186;s;hallway_upstairs;kitchen;719;0;weekend_
19032;2007-11-03 20:35:38.798572;M;16;1.0;16;1.2553860000000001;1.8850190000000002;s;kitchen;kitchen;719;0;weekend_
19035;2007-11-03 20:35:40.683591;M;16;1.0;16;6.775156000000001;3.3282770000000004;s;kitchen;kitchen;719;0;weekend_
19037;2007-11-03 20:35:44.011868;M;15;1.0;15;3.956754;0.9350790000000001;s;living_room;living_room;720;0;weekend_
19038;2007-11-03 20:35:44.946947;M;14;1.0;14;5.0531120000000005;2.7477620000000003;s;living_room;living_room;720;0;weekend_
19041;2007-11-03 20:35:47.694709;M;29;1.0;29;4.579750000000001;1.2096630000000002;s;hallway_upstairs;hallway_upstairs;721;0;weekend_
19043;2007-11-03 20:35:48.904372;M;30;1.0;30;1.773511;2.13139;s;bedroom_south;bedroom_south;722;0;weekend_
19046;2007-11-03 20:35:51.035762;M;11;1.0;11;2.184399;2.8692040000000003;s;living_room;living_room;723;0;weekend_
19049;2007-11-03 20:35:53.904966;M;14;1.0;14;18.480788;1.4455900000000002;s;living_room;living_room;723;0;weekend_
19050;2007-11-03 20:35:55.350556;M;29;1.0;29;10.315095000000001;2.025431;s;hallway_upstairs;hallway_upstairs;724;0;weekend_
19051;2007-11-03 20:35:57.375987;M;37;1.0;37;5.856359;3.998882;s;bathroom;hallway_upstairs;724;0;weekend_
19052;2007-11-03 20:36:01.374869;M;28;1.0;28;6.706133;0.45987;s;hallway_upstairs;hallway_upstairs;724;0;weekend_
19053;2007-11-03 20:36:01.834739;M;9;1.0;9;1.5995430000000002;6.118267;s;living_room;living_room;725;0;weekend_
19057;2007-11-03 20:36:07.953006;M;15;1.0;15;3.209096;0.54783;s;living_room;living_room;725;0;weekend_
19059;2007-11-03 20:36:08.500836;M;16;1.0;16;5.186551000000001;4.124849;s;kitchen;kitchen;726;0;weekend_
19062;2007-11-03 20:36:12.625685;M;17;1.0;17;3.231164;0.153979;s;kitchen;kitchen;726;0;weekend_
19063;2007-11-03 20:36:12.779664;M;28;1.0;28;1.4606430000000001;0.239902;s;hallway_upstairs;hallway_upstairs;727;0;weekend_
19064;2007-11-03 20:36:13.019566;M;29;1.0;29;2.9692510000000003;1.355723;s;hallway_upstairs;hallway_upstairs;727;0;weekend_
19067;2007-11-03 20:36:14.375289;M;30;1.0;30;12.497529;0.183924;s;bedroom_south;bedroom_south;728;0;weekend_
19068;2007-11-03 20:36:14.559213;M;16;1.0;16;6.130310000000001;0.261926;s;kitchen;bedroom_south;728;0;weekend_
19069;2007-11-03 20:36:14.821139;M;36;1.0;36;4.410786;5.232565;s;bedroom_south;bedroom_south;728;0;weekend_
19073;2007-11-03 20:36:20.053704;M;36;1.0;36;4.235957;0.422889;s;bedroom_south;bedroom_south;728;0;weekend_
19074;2007-11-03 20:36:20.476593;M;9;1.0;9;2.4203300000000003;0.366922;s;living_room;living_room;729;0;weekend_
19077;2007-11-03 20:36:20.843515;M;29;1.0;29;7.31742;0.27993;s;hallway_upstairs;hallway_upstairs;730;0;weekend_
19076;2007-11-03 20:36:20.843515;M;6;1.0;6;2.918257;0.0;s;living_room;living_room;729;0;weekend_
19079;2007-11-03 20:36:21.123445;M;7;1.0;7;2.065439;1.876854;s;living_room;living_room;732;0;weekend_
19078;2007-11-03 20:36:21.123445;M;16;1.0;16;11.368482;0.0;s;kitchen;kitchen;731;0;weekend_
19081;2007-11-03 20:36:23.000299;M;9;1.0;9;1.0743850000000001;0.55044;s;living_room;living_room;732;0;weekend_
19083;2007-11-03 20:36:23.550739;M;28;1.0;28;6.388349000000001;1.1359160000000001;s;hallway_upstairs;living_room;732;0;weekend_
19087;2007-11-03 20:36:24.686655;M;6;1.0;6;1.3842260000000002;1.83213;s;living_room;living_room;732;0;weekend_
19089;2007-11-03 20:36:26.518785;M;27;1.0;27;6.1410990000000005;0.5674060000000001;s;hallway_upstairs;living_room;732;0;weekend_
19091;2007-11-03 20:36:27.086191;M;7;1.0;7;2.205836;0.9127430000000001;s;living_room;living_room;732;0;weekend_
19092;2007-11-03 20:36:27.998934;M;6;1.0;6;5.802598000000001;3.7001700000000004;s;living_room;living_room;732;0;weekend_
19096;2007-11-03 20:36:31.699104;M;26;1.0;26;7.388305000000001;1.5226000000000002;s;stairs;living_room;732;0;weekend_
19099;2007-11-03 20:36:33.221704;M;11;1.0;11;3.1940910000000002;2.623253;s;living_room;living_room;732;0;weekend_
19101;2007-11-03 20:36:35.844957;M;16;1.0;16;2.5194910000000004;1.2616500000000002;s;kitchen;kitchen;733;0;weekend_
19103;2007-11-03 20:36:37.106607;M;25;1.0;25;3.6976310000000003;1.8387810000000002;s;hallway_downstairs;hallway_downstairs;734;0;weekend_
19105;2007-11-03 20:36:38.945388;M;24;1.0;24;4.086577;0.086749;s;hallway_downstairs;hallway_downstairs;734;0;weekend_
19106;2007-11-03 20:36:39.032137;M;11;1.0;11;2.419979;0.9031790000000001;s;living_room;living_room;735;0;weekend_
19108;2007-11-03 20:36:39.935316;M;16;1.0;16;2.5805260000000003;0.47197100000000003;s;kitchen;kitchen;736;0;weekend_
19109;2007-11-03 20:36:40.407287;M;21;1.0;21;2.6246780000000003;0.6399050000000001;s;hallway_downstairs;hallway_downstairs;737;0;weekend_
19111;2007-11-03 20:36:41.047192;M;15;1.0;15;4.029962;0.26693;s;living_room;hallway_downstairs;737;0;weekend_
19112;2007-11-03 20:36:41.314122;M;19;1.0;19;4.175924;0.9277890000000001;s;hallway_downstairs;living_room;738;0;weekend_
19114;2007-11-03 20:36:42.241911;M;11;1.0;11;1.919485;0.913761;s;living_room;living_room;738;0;weekend_
19118;2007-11-03 20:36:43.155672;M;18;1.0;18;2.9023990000000004;0.7298020000000001;s;kitchen;kitchen;739;0;weekend_
19119;2007-11-03 20:36:43.885474;M;17;1.0;17;3.1071220000000004;1.115132;s;kitchen;kitchen;739;0;weekend_
19121;2007-11-03 20:36:45.000606;M;16;1.0;16;3.1810490000000002;0.372443;s;kitchen;kitchen;739;0;weekend_
19123;2007-11-03 20:36:45.373049;M;15;1.0;15;4.067684;1.01372;s;living_room;living_room;740;0;weekend_
19126;2007-11-03 20:36:46.386769;M;14;1.0;14;7.088312;1.6538480000000002;s;living_room;living_room;740;0;weekend_
19128;2007-11-03 20:36:48.040617;M;8;1.0;8;1.917156;3.968335;s;living_room;living_room;740;0;weekend_
19132;2007-11-03 20:36:52.008952;M;11;1.0;11;1.8020960000000001;1.632104;s;living_room;living_room;740;0;weekend_
19134;2007-11-03 20:36:53.641056;M;14;1.0;14;9.891663000000001;1.6098510000000001;s;living_room;living_room;740;0;weekend_
19136;2007-11-03 20:36:55.250907;M;6;1.0;6;1.261821;1.261821;s;living_room;living_room;740;0;weekend_
19137;2007-11-03 20:36:56.512728;M;11;1.0;11;1.7924740000000001;0.611788;s;living_room;living_room;740;0;weekend_
19139;2007-11-03 20:36:57.124516;M;6;1.0;6;2.757219;0.547855;s;living_room;living_room;740;0;weekend_
19140;2007-11-03 20:36:57.672371;M;9;1.0;9;1.043693;0.343851;s;living_room;living_room;740;0;weekend_
19141;2007-11-03 20:36:58.016222;M;10;1.0;10;4.011686;0.9507610000000001;s;living_room;living_room;740;0;weekend_
19144;2007-11-03 20:36:58.966983;M;9;1.0;9;3.487039;0.472878;s;living_room;living_room;740;0;weekend_
19145;2007-11-03 20:36:59.439861;M;11;1.0;11;1.505567;0.5638620000000001;s;living_room;living_room;740;0;weekend_
19147;2007-11-03 20:37:00.003723;M;8;1.0;8;19.424493000000002;0.123992;s;living_room;living_room;740;0;weekend_
19148;2007-11-03 20:37:00.127715;M;13;1.0;13;14.572853;4.430726;s;living_room;living_room;740;0;weekend_
19153;2007-11-03 20:37:04.558441;M;9;1.0;9;3.1311060000000004;1.873464;s;living_room;living_room;740;0;weekend_
19154;2007-11-03 20:37:06.431905;M;11;1.0;11;1.701529;3.62237;s;living_room;living_room;740;0;weekend_
19157;2007-11-03 20:37:10.054275;M;11;1.0;11;1.538162;2.113994;s;living_room;living_room;740;0;weekend_
19159;2007-11-03 20:37:12.168269;M;7;1.0;7;1.399617;2.819214;s;living_room;living_room;740;0;weekend_
19162;2007-11-03 20:37:14.987483;M;13;1.0;13;8.977456;0.313913;s;living_room;living_room;740;0;weekend_
19163;2007-11-03 20:37:15.301396;M;15;1.0;15;3.7176310000000004;0.5038520000000001;s;living_room;living_room;740;0;weekend_
19164;2007-11-03 20:37:15.805248;M;16;1.0;16;1.8254830000000002;0.276648;s;kitchen;kitchen;741;0;weekend_
19165;2007-11-03 20:37:16.081896;M;17;1.0;17;4.643955;1.76076;s;kitchen;kitchen;741;0;weekend_
19167;2007-11-03 20:37:17.842656;M;18;1.0;18;3.16472;0.817786;s;kitchen;kitchen;741;0;weekend_
19168;2007-11-03 20:37:18.660442;M;11;1.0;11;1.87945;1.199643;s;living_room;living_room;742;0;weekend_
19171;2007-11-03 20:37:19.860085;M;9;1.0;9;1.8214890000000001;4.241834;s;living_room;living_room;742;0;weekend_
19177;2007-11-03 20:37:24.101919;M;13;1.0;13;3.6549470000000004;0.556803;s;living_room;living_room;742;0;weekend_
19178;2007-11-03 20:37:24.658722;M;12;1.0;12;1.7455250000000002;0.31992400000000004;s;living_room;living_room;742;0;weekend_
19179;2007-11-03 20:37:24.978646;M;11;1.0;11;1.8494860000000002;0.34390600000000004;s;living_room;living_room;742;0;weekend_
19180;2007-11-03 20:37:25.322552;M;18;1.0;18;1.9574420000000001;0.687794;s;kitchen;kitchen;743;0;weekend_
19181;2007-11-03 20:37:26.010346;M;17;1.0;17;3.774083;3.774083;s;kitchen;kitchen;743;0;weekend_
19187;2007-11-03 20:37:29.784429;M;10;1.0;10;1.22088;0.630765;s;living_room;living_room;744;6;weekend_
19188;2007-11-03 20:37:30.415194;M;9;1.0;9;1.7535800000000001;0.425883;s;living_room;living_room;744;6;weekend_
19189;2007-11-03 20:37:30.841077;M;16;1.0;16;5.1669290000000005;1.459708;s;kitchen;living_room;744;6;weekend_
19192;2007-11-03 20:37:32.300785;M;11;1.0;11;1.008011;0.6899930000000001;s;living_room;living_room;744;6;weekend_
19193;2007-11-03 20:37:32.990778;M;15;1.0;15;3.721315;0.10130700000000001;s;living_room;living_room;744;6;weekend_
19194;2007-11-03 20:37:33.092085;M;8;1.0;8;4.938118;0.032718000000000004;s;living_room;living_room;744;6;weekend_
19195;2007-11-03 20:37:33.124803;M;6;1.0;6;2.3771910000000003;0.936888;s;living_room;living_room;744;6;weekend_
19197;2007-11-03 20:37:34.061691;M;11;1.0;11;22.159113;0.691238;s;living_room;living_room;744;6;weekend_
19198;2007-11-03 20:37:34.752929;M;7;1.0;7;2.635222;1.1620920000000001;s;living_room;living_room;744;6;weekend_
19200;2007-11-03 20:37:35.915021;M;3;1.0;3;3.738191;0.41603;s;living_room;living_room;744;6;weekend_
19202;2007-11-03 20:37:36.331051;M;6;1.0;6;6.600350000000001;1.2991160000000002;s;living_room;living_room;744;6;weekend_
19205;2007-11-03 20:37:37.630167;M;5;1.0;5;4.0525;5.430554000000001;s;living_room;living_room;744;6;weekend_
19210;2007-11-03 20:37:43.060721;M;5;1.0;5;2.1100570000000003;2.656984;s;living_room;living_room;744;6;weekend_
19212;2007-11-03 20:37:45.717705;M;10;1.0;10;1.539868;0.496954;s;living_room;living_room;744;6;weekend_
19213;2007-11-03 20:37:46.214659;M;6;1.0;6;2.8731590000000002;1.9248440000000002;s;living_room;living_room;744;6;weekend_
19215;2007-11-03 20:37:48.139503;M;10;1.0;10;1.9566640000000002;0.42995900000000004;s;living_room;living_room;744;6;weekend_
19216;2007-11-03 20:37:48.569462;M;5;1.0;5;1.9305510000000001;2.154509;s;living_room;living_room;744;6;weekend_
