;Activity;Sensor_Added;Duration;Timestamp;LC_Activity;LC;Case
11145;[7, 8, 9];0;0.76;2007-11-02 19:04:05.194719;6;c;121.0
11146;[8, 9];0;0.28;2007-11-02 19:04:05.954525;7;c;121.0
11147;[8, 9, 15];15;0.81;2007-11-02 19:04:06.238436;15;s;121.0
11148;[9, 15];0;0.55;2007-11-02 19:04:07.047407;8;c;121.0
11149;[15];0;1.48;2007-11-02 19:04:07.595057;9;c;121.0
11150;[];0;1.54;2007-11-02 19:04:09.079639;15;c;121.0
11151;[15];15;0.85;2007-11-02 19:04:10.623189;15;s;121.0
11152;[15, 16];16;2.76;2007-11-02 19:04:11.472945;16;s;121.0
11153;[15, 16, 17];17;0.55;2007-11-02 19:04:14.232162;17;s;121.0
11154;[16, 17];0;1.46;2007-11-02 19:04:14.782009;15;c;121.0
11155;[17];0;3.84;2007-11-02 19:04:16.245595;16;c;121.0
11156;[];0;1.74;2007-11-02 19:04:20.087546;17;c;121.0
11157;[17];17;1.68;2007-11-02 19:04:21.823045;17;s;121.0
11158;[];0;2.47;2007-11-02 19:04:23.507572;17;c;121.0
11159;[17];17;10.48;2007-11-02 19:04:25.977112;17;s;121.0
11160;[];0;3.89;2007-11-02 19:04:36.452517;17;c;121.0
11161;[17];17;3.66;2007-11-02 19:04:40.341804;17;s;121.0
11162;[];0;25.16;2007-11-02 19:04:44.005611;17;c;121.0
11163;[17];17;2.36;2007-11-02 19:05:09.165624;17;s;121.0
11164;[];0;0.48;2007-11-02 19:05:11.520954;17;c;121.0
11165;[17];17;2.66;2007-11-02 19:05:12.000168;17;s;121.0
11166;[];0;0.76;2007-11-02 19:05:14.664058;17;c;121.0
11167;[17];17;11.9;2007-11-02 19:05:15.427878;17;s;121.0
11168;[];0;2.2;2007-11-02 19:05:27.328477;17;c;121.0
11169;[17];17;3.06;2007-11-02 19:05:29.530844;17;s;121.0
11170;[];0;20.43;2007-11-02 19:05:32.588986;17;c;121.0
11171;[17];17;6.17;2007-11-02 19:05:53.015589;17;s;121.0
11172;[17, 16];16;0.36;2007-11-02 19:05:59.186918;16;s;121.0
11173;[17, 16, 15];15;0.54;2007-11-02 19:05:59.541952;15;s;121.0
11174;[17, 16, 15, 8];8;2.64;2007-11-02 19:06:00.082005;8;s;121.0
11175;[16, 15, 8, 7];7;0.76;2007-11-02 19:06:02.075167;7;s;121.0
11176;[16, 15, 8];0;-0.65;2007-11-02 19:06:02.721163;17;c;121.0
11177;[15, 8, 7];0;0.4;2007-11-02 19:06:02.836162;16;c;121.0
11178;[15, 8, 7, 6];6;0.29;2007-11-02 19:06:03.241129;6;s;121.0
11179;[8, 7, 6];0;2.02;2007-11-02 19:06:03.536105;15;c;121.0
11180;[8, 6];0;0.14;2007-11-02 19:06:05.555749;7;c;121.0
11181;[6];0;0.99;2007-11-02 19:06:05.699709;8;c;121.0
11182;[6, 10];10;4.68;2007-11-02 19:06:06.686422;10;s;121.0
11183;[6, 10, 10];10;0.77;2007-11-02 19:06:11.371075;10;s;121.0
11184;[10, 10, 7];7;0.43;2007-11-02 19:06:12.019893;7;s;121.0
11185;[10, 10];0;-0.12;2007-11-02 19:06:12.144871;6;c;121.0
11186;[10, 10, 7, 6];6;0.0;2007-11-02 19:06:12.448779;6;s;121.0
11187;[7, 6];0;0.35;2007-11-02 19:06:12.448779;10;c;121.0
11188;[7, 6, 8];8;1.69;2007-11-02 19:06:12.798663;8;s;121.0
11189;[7, 8];0;0.38;2007-11-02 19:06:14.489271;6;c;121.0
11190;[8];0;0.23;2007-11-02 19:06:14.868142;7;c;121.0
11191;[8, 7];7;1.59;2007-11-02 19:06:15.094057;7;s;121.0
11192;[8, 7, 6];6;1.69;2007-11-02 19:06:16.683578;6;s;121.0
11193;[8, 6];0;0.19;2007-11-02 19:06:18.369103;7;c;121.0
11194;[6];0;4.92;2007-11-02 19:06:18.556578;8;c;121.0
11195;[];0;10.42;2007-11-02 19:06:23.473732;6;c;121.0
11196;[6];6;4.89;2007-11-02 19:06:33.888807;6;s;121.0
11197;[];0;0.29;2007-11-02 19:06:38.782446;6;c;121.0
11198;[6];6;1.93;2007-11-02 19:06:39.077382;6;s;121.0
11199;[];0;2.51;2007-11-02 19:06:41.011886;6;c;121.0
11200;[6];6;1.75;2007-11-02 19:06:43.521978;6;s;121.0
11201;[];0;5.92;2007-11-02 19:06:45.276113;6;c;121.0
11202;[6];6;1.02;2007-11-02 19:06:51.192605;6;s;121.0
11203;[];0;3.82;2007-11-02 19:06:52.213312;6;c;121.0
11204;[6];6;1.68;2007-11-02 19:06:56.033557;6;s;121.0
11205;[];0;2.3;2007-11-02 19:06:57.713402;6;c;121.0
11206;[6];6;10.14;2007-11-02 19:07:00.009984;6;s;121.0
11207;[];0;41.16;2007-11-02 19:07:10.149155;6;c;121.0
11208;[6];6;1.69;2007-11-02 19:07:51.307784;6;s;121.0
11209;[];0;8.67;2007-11-02 19:07:53.000071;6;c;121.0
11210;[6];6;4.22;2007-11-02 19:08:01.668705;6;s;121.0
11211;[];0;4.68;2007-11-02 19:08:05.893197;6;c;121.0
11212;[6];6;5.81;2007-11-02 19:08:10.568939;6;s;121.0
11213;[];0;4.62;2007-11-02 19:08:16.382815;6;c;121.0
11214;[6];6;0.48;2007-11-02 19:08:21.002266;6;s;121.0
11215;[6, 10];10;1.33;2007-11-02 19:08:21.478514;10;s;121.0
11216;[10];0;0.66;2007-11-02 19:08:22.807148;6;c;121.0
11217;[];0;39.07;2007-11-02 19:08:23.082086;10;c;121.0
11218;[10, 10];10;-0.39;2007-11-02 19:08:23.467947;10;s;121.0
11219;[10];10;1.75;2007-11-02 19:09:02.154783;10;s;121.0
11220;[];0;4.95;2007-11-02 19:09:03.900948;10;c;121.0
11221;[10];10;0.34;2007-11-02 19:09:08.848716;10;s;121.0
11222;[10, 6];6;3.61;2007-11-02 19:09:09.187614;6;s;121.0
11223;[10];0;0.32;2007-11-02 19:09:12.800072;6;c;121.0
11224;[];0;158.91;2007-11-02 19:09:13.119052;10;c;121.0
11225;[10];10;1.02;2007-11-02 19:11:52.026025;10;s;121.0
11226;[];0;15.44;2007-11-02 19:11:53.047772;10;c;121.0
11227;[10];10;2.81;2007-11-02 19:12:08.491359;10;s;121.0
11228;[];0;46.74;2007-11-02 19:12:11.301668;10;c;121.0
11229;[10];10;1.4;2007-11-02 19:12:58.040432;10;s;121.0
11230;[];0;10.26;2007-11-02 19:12:59.436047;10;c;121.0
11231;[10];10;1.04;2007-11-02 19:13:09.698134;10;s;121.0
11232;[];0;14.32;2007-11-02 19:13:10.742808;10;c;121.0
11233;[10];10;2.45;2007-11-02 19:13:25.064067;10;s;121.0
11234;[10, 10];10;1.06;2007-11-02 19:13:27.509137;10;s;121.0
11235;[];0;0.5;2007-11-02 19:13:28.571861;10;c;121.0
11236;[10];10;1.78;2007-11-02 19:13:29.069273;10;s;121.0
11237;[10, 6];6;0.94;2007-11-02 19:13:30.847803;6;s;121.0
11238;[6];0;0.22;2007-11-02 19:13:31.782877;10;c;121.0
11239;[6, 10];10;1.69;2007-11-02 19:13:31.998895;10;s;121.0
11240;[6];0;0.41;2007-11-02 19:13:33.687043;10;c;121.0
11241;[];0;5.18;2007-11-02 19:13:34.098061;6;c;121.0
11242;[10];10;4.11;2007-11-02 19:13:39.275424;10;s;121.0
11243;[];0;15.4;2007-11-02 19:13:43.380461;10;c;121.0
11244;[10];10;2.98;2007-11-02 19:13:58.775972;10;s;121.0
11245;[];0;3.14;2007-11-02 19:14:01.751453;10;c;121.0
11246;[10];10;1.56;2007-11-02 19:14:04.894553;10;s;121.0
11247;[];0;88.23;2007-11-02 19:14:06.452131;10;c;121.0
11248;[10];10;2.0;2007-11-02 19:15:34.679131;10;s;121.0
11249;[];0;1.58;2007-11-02 19:15:36.677569;10;c;121.0
11250;[10];10;1.84;2007-11-02 19:15:38.259121;10;s;121.0
11251;[];0;4.36;2007-11-02 19:15:40.100611;10;c;121.0
11252;[10];10;3.56;2007-11-02 19:15:44.465429;10;s;121.0
11253;[];0;27.98;2007-11-02 19:15:48.022947;10;c;121.0
11254;[10];10;1.95;2007-11-02 19:16:15.999433;10;s;121.0
11255;[];0;38.79;2007-11-02 19:16:17.947981;10;c;121.0
11256;[10];10;0.71;2007-11-02 19:16:56.737329;10;s;121.0
11257;[10, 6];6;0.3;2007-11-02 19:16:57.442391;6;s;121.0
11258;[6];0;0.85;2007-11-02 19:16:57.738409;10;c;121.0
11259;[6, 10];10;0.88;2007-11-02 19:16:58.586491;10;s;121.0
11260;[10];0;0.66;2007-11-02 19:16:59.465552;6;c;121.0
11261;[];0;76.67;2007-11-02 19:17:00.121572;10;c;121.0
11262;[10];10;1.23;2007-11-02 19:18:16.790585;10;s;121.0
11263;[];0;1.67;2007-11-02 19:18:18.022639;10;c;121.0
11264;[10];10;3.78;2007-11-02 19:18:19.694009;10;s;121.0
11265;[];0;96.28;2007-11-02 19:18:23.476931;10;c;121.0
11266;[10];10;4.34;2007-11-02 19:19:59.761295;10;s;121.0
11267;[];0;;2007-11-02 19:20:04.102045;10;c;121.0
11268;[10];10;1.82;2007-11-02 19:29:14.939891;10;s;122.0
11269;[];0;0.36;2007-11-02 19:29:16.758383;10;c;122.0
11270;[10];10;2.19;2007-11-02 19:29:17.123269;10;s;122.0
11271;[];0;;2007-11-02 19:29:19.309639;10;c;122.0
11272;[10];10;1.54;2007-11-02 19:37:46.973839;10;s;123.0
11273;[];0;;2007-11-02 19:37:48.513623;10;c;123.0
11274;[10];10;3.14;2007-11-02 19:51:38.086345;10;s;124.0
11275;[10, 10];10;0.8;2007-11-02 19:51:41.230787;10;s;124.0
11276;[];0;;2007-11-02 19:51:42.028347;10;c;124.0
11277;[10];10;1.89;2007-11-02 19:57:53.093665;10;s;125.0
11278;[];0;16.95;2007-11-02 19:57:54.980358;10;c;125.0
11279;[10];10;5.02;2007-11-02 19:58:11.932668;10;s;125.0
11280;[10, 6];6;1.71;2007-11-02 19:58:16.957247;6;s;125.0
11281;[10];0;8.29;2007-11-02 19:58:18.666761;6;c;125.0
11282;[];0;2.68;2007-11-02 19:58:26.954414;10;c;125.0
11283;[10];10;6.24;2007-11-02 19:58:29.636647;10;s;125.0
11284;[];0;32.64;2007-11-02 19:58:35.872885;10;c;125.0
11285;[10];10;3.89;2007-11-02 19:59:08.508161;10;s;125.0
11286;[];0;264.53;2007-11-02 19:59:12.395328;10;c;125.0
11287;[10];10;1.36;2007-11-02 20:03:36.924208;10;s;125.0
11288;[];0;;2007-11-02 20:03:38.281924;10;c;125.0
11289;[10];10;2.07;2007-11-02 20:13:08.039737;10;s;126.0
11290;[];0;9.06;2007-11-02 20:13:10.112896;10;c;126.0
11291;[10];10;3.03;2007-11-02 20:13:19.176288;10;s;126.0
11292;[];0;0.82;2007-11-02 20:13:22.205432;10;c;126.0
11293;[10];10;2.02;2007-11-02 20:13:23.026202;10;s;126.0
11294;[];0;;2007-11-02 20:13:25.044634;10;c;126.0
11295;[10];10;1.72;2007-11-02 20:18:29.002066;10;s;127.0
11296;[];0;;2007-11-02 20:18:30.722721;10;c;127.0
11297;[10];10;1.51;2007-11-02 20:27:00.722306;10;s;128.0
11298;[];0;;2007-11-02 20:27:02.227878;10;c;128.0
11299;[10];10;1.4;2007-11-02 20:40:18.042317;10;s;129.0
11300;[];0;63.71;2007-11-02 20:40:19.439922;10;c;129.0
11301;[10];10;1.66;2007-11-02 20:41:23.153027;10;s;129.0
11302;[10, 9];9;1.68;2007-11-02 20:41:24.810559;9;s;129.0
11303;[10];0;0.99;2007-11-02 20:41:26.494083;9;c;129.0
11304;[];0;0.97;2007-11-02 20:41:27.487797;10;c;129.0
11305;[10];10;7.14;2007-11-02 20:41:28.459524;10;s;129.0
11306;[];0;2.16;2007-11-02 20:41:35.597494;10;c;129.0
11307;[10];10;1.04;2007-11-02 20:41:37.754883;10;s;129.0
11308;[];0;1.8;2007-11-02 20:41:38.792586;10;c;129.0
11309;[10];10;1.03;2007-11-02 20:41:40.596079;10;s;129.0
11310;[];0;0.45;2007-11-02 20:41:41.621789;10;c;129.0
11311;[10];10;1.96;2007-11-02 20:41:42.075661;10;s;129.0
11312;[];0;165.23;2007-11-02 20:41:44.038302;10;c;129.0
11313;[10];10;0.75;2007-11-02 20:44:29.269174;10;s;129.0
11314;[10, 9];9;0.88;2007-11-02 20:44:30.016954;9;s;129.0
11315;[9];0;0.1;2007-11-02 20:44:30.901705;10;c;129.0
11316;[];0;41.46;2007-11-02 20:44:31.001769;9;c;129.0
11317;[10];10;1.51;2007-11-02 20:45:12.463634;10;s;129.0
11318;[];0;113.57;2007-11-02 20:45:13.977195;10;c;129.0
11319;[10];10;1.78;2007-11-02 20:47:07.549289;10;s;129.0
11320;[];0;1.87;2007-11-02 20:47:09.332793;10;c;129.0
11321;[10];10;1.9;2007-11-02 20:47:11.202259;10;s;129.0
11322;[];0;;2007-11-02 20:47:13.105723;10;c;129.0
11323;[10];10;1.47;2007-11-02 20:53:23.532141;10;s;130.0
11324;[];0;1.38;2007-11-02 20:53:25.003173;10;c;130.0
11325;[10];10;1.49;2007-11-02 20:53:26.387582;10;s;130.0
11326;[10, 6];6;2.08;2007-11-02 20:53:27.875457;6;s;130.0
11327;[10, 6, 7];7;0.53;2007-11-02 20:53:29.959074;7;s;130.0
11328;[6, 7];0;0.17;2007-11-02 20:53:30.492925;10;c;130.0
11329;[7];0;0.56;2007-11-02 20:53:30.662869;6;c;130.0
11330;[7, 8];8;0.8;2007-11-02 20:53:31.226717;8;s;130.0
11331;[7, 8, 9];9;1.3;2007-11-02 20:53:32.029243;9;s;130.0
11332;[7, 8, 9, 15];15;0.72;2007-11-02 20:53:33.332207;15;s;130.0
11333;[7, 8, 9, 15, 16];16;0.62;2007-11-02 20:53:34.050387;16;s;130.0
11334;[9, 15, 16];0;1.28;2007-11-02 20:53:34.093976;8;c;130.0
11335;[8, 9, 15, 16];0;-0.58;2007-11-02 20:53:34.669826;7;c;130.0
11336;[15, 16];0;1.55;2007-11-02 20:53:35.375772;9;c;130.0
11337;[15, 16, 17];17;0.81;2007-11-02 20:53:36.927895;17;s;130.0
11338;[15, 17];0;0.22;2007-11-02 20:53:37.736267;16;c;130.0
11339;[17];0;0.64;2007-11-02 20:53:37.955978;15;c;130.0
11340;[];0;5.13;2007-11-02 20:53:38.594031;17;c;130.0
11341;[16];16;4.05;2007-11-02 20:53:43.721931;16;s;130.0
11342;[];0;0.84;2007-11-02 20:53:47.767793;16;c;130.0
11343;[16];16;1.34;2007-11-02 20:53:48.610555;16;s;130.0
11344;[16, 17];17;0.47;2007-11-02 20:53:49.954181;17;s;130.0
11345;[17];0;5.06;2007-11-02 20:53:50.424047;16;c;130.0
11346;[];0;0.47;2007-11-02 20:53:55.486616;17;c;130.0
11347;[17];17;7.23;2007-11-02 20:53:55.952478;17;s;130.0
11348;[17, 15, 16];16;1.34;2007-11-02 20:54:03.034037;16;s;130.0
11349;[17, 15];15;-0.15;2007-11-02 20:54:03.186415;15;s;130.0
11350;[15, 16];0;0.13;2007-11-02 20:54:04.370079;17;c;130.0
11351;[15, 16, 8];8;0.29;2007-11-02 20:54:04.502047;8;s;130.0
11352;[15, 16, 8, 9];9;0.29;2007-11-02 20:54:04.790948;9;s;130.0
11353;[15, 8, 9];0;0.91;2007-11-02 20:54:05.083878;16;c;130.0
11354;[15, 8, 9, 7];7;0.53;2007-11-02 20:54:05.993606;7;s;130.0
11355;[15, 8, 7];0;0.72;2007-11-02 20:54:06.523447;9;c;130.0
11356;[8, 7, 6];6;2.36;2007-11-02 20:54:07.079295;6;s;130.0
11357;[8, 7];0;-0.16;2007-11-02 20:54:07.241242;15;c;130.0
11358;[7, 6];0;0.13;2007-11-02 20:54:09.442641;8;c;130.0
11359;[6];0;0.72;2007-11-02 20:54:09.576606;7;c;130.0
11360;[];0;17.99;2007-11-02 20:54:10.056455;6;c;130.0
11361;[6, 6];6;-0.24;2007-11-02 20:54:10.296393;6;s;130.0
11362;[6];6;4.81;2007-11-02 20:54:28.051038;6;s;130.0
11363;[];0;0.19;2007-11-02 20:54:32.864675;6;c;130.0
11364;[6];6;2.17;2007-11-02 20:54:33.053632;6;s;130.0
11365;[];0;1.84;2007-11-02 20:54:35.221423;6;c;130.0
11366;[6];6;3.01;2007-11-02 20:54:37.057194;6;s;130.0
11367;[];0;0.62;2007-11-02 20:54:40.064412;6;c;130.0
11368;[6];6;2.1;2007-11-02 20:54:40.682221;6;s;130.0
11369;[];0;0.46;2007-11-02 20:54:42.786619;6;c;130.0
11370;[6];6;1.02;2007-11-02 20:54:43.243603;6;s;130.0
11371;[];0;0.33;2007-11-02 20:54:44.262695;6;c;130.0
11372;[6];6;2.14;2007-11-02 20:54:44.589704;6;s;130.0
11373;[6, 6];6;1.05;2007-11-02 20:54:46.733888;6;s;130.0
11374;[];0;44.44;2007-11-02 20:54:47.779974;6;c;130.0
11375;[6];6;2.1;2007-11-02 20:55:32.222976;6;s;130.0
11376;[];0;0.68;2007-11-02 20:55:34.321152;6;c;130.0
11377;[6];6;1.08;2007-11-02 20:55:35.004172;6;s;130.0
11378;[];0;4.95;2007-11-02 20:55:36.087683;6;c;130.0
11379;[6];6;1.86;2007-11-02 20:55:41.042058;6;s;130.0
11380;[];0;2.14;2007-11-02 20:55:42.898441;6;c;130.0
11381;[6];6;2.99;2007-11-02 20:55:45.034197;6;s;130.0
11382;[];0;6.08;2007-11-02 20:55:48.021408;6;c;130.0
11383;[6];6;1.91;2007-11-02 20:55:54.098993;6;s;130.0
11384;[];0;2.53;2007-11-02 20:55:56.006012;6;c;130.0
11385;[6];6;1.04;2007-11-02 20:55:58.535957;6;s;130.0
11386;[];0;7.79;2007-11-02 20:55:59.579813;6;c;130.0
11387;[6];6;2.25;2007-11-02 20:56:07.373619;6;s;130.0
11388;[];0;1.64;2007-11-02 20:56:09.620976;6;c;130.0
11389;[6];6;1.03;2007-11-02 20:56:11.260519;6;s;130.0
11390;[];0;0.12;2007-11-02 20:56:12.288223;6;c;130.0
11391;[6];6;1.66;2007-11-02 20:56:12.413195;6;s;130.0
11392;[];0;1.29;2007-11-02 20:56:14.074053;6;c;130.0
11393;[6];6;0.67;2007-11-02 20:56:15.367344;6;s;130.0
11394;[];0;0.9;2007-11-02 20:56:16.039306;6;c;130.0
11395;[6];6;1.61;2007-11-02 20:56:16.936897;6;s;130.0
11396;[6];6;3.95;2007-11-02 20:56:18.088235;6;s;130.0
11397;[];0;-0.46;2007-11-02 20:56:18.546436;6;c;130.0
11398;[];0;3.06;2007-11-02 20:56:22.037465;6;c;130.0
11399;[6];6;3.9;2007-11-02 20:56:25.094436;6;s;130.0
11400;[];0;1.22;2007-11-02 20:56:28.997504;6;c;130.0
11401;[6];6;1.79;2007-11-02 20:56:30.219154;6;s;130.0
11402;[];0;28.79;2007-11-02 20:56:32.010861;6;c;130.0
11403;[6];6;1.78;2007-11-02 20:57:00.802556;6;s;130.0
11404;[];0;1.38;2007-11-02 20:57:02.583717;6;c;130.0
11405;[6];6;1.99;2007-11-02 20:57:03.959826;6;s;130.0
11406;[];0;0.6;2007-11-02 20:57:05.951838;6;c;130.0
11407;[6];6;1.01;2007-11-02 20:57:06.549785;6;s;130.0
11408;[];0;2.52;2007-11-02 20:57:07.563677;6;c;130.0
11409;[6];6;1.71;2007-11-02 20:57:10.086925;6;s;130.0
11410;[];0;5.24;2007-11-02 20:57:11.796441;6;c;130.0
11411;[6];6;3.77;2007-11-02 20:57:17.032959;6;s;130.0
11412;[6];6;2.39;2007-11-02 20:57:20.092187;6;s;130.0
11413;[];0;-0.71;2007-11-02 20:57:20.798893;6;c;130.0
11414;[];0;1.05;2007-11-02 20:57:22.480408;6;c;130.0
11415;[6];6;1.97;2007-11-02 20:57:23.534111;6;s;130.0
11416;[];0;39.19;2007-11-02 20:57:25.505591;6;c;130.0
11417;[6];6;3.33;2007-11-02 20:58:04.697932;6;s;130.0
11418;[];0;8.29;2007-11-02 20:58:08.025943;6;c;130.0
11419;[6];6;1.72;2007-11-02 20:58:16.315315;6;s;130.0
11420;[];0;1.02;2007-11-02 20:58:18.030847;6;c;130.0
11421;[6];6;2.3;2007-11-02 20:58:19.047544;6;s;130.0
11422;[];0;0.58;2007-11-02 20:58:21.349911;6;c;130.0
11423;[6];6;1.75;2007-11-02 20:58:21.925751;6;s;130.0
11424;[];0;0.65;2007-11-02 20:58:23.673245;6;c;130.0
11425;[6];6;1.75;2007-11-02 20:58:24.327063;6;s;130.0
11426;[];0;4.0;2007-11-02 20:58:26.072582;6;c;130.0
11427;[6];6;2.2;2007-11-02 20:58:30.069438;6;s;130.0
11428;[];0;57.39;2007-11-02 20:58:32.264813;6;c;130.0
11429;[6];6;3.31;2007-11-02 20:59:29.655651;6;s;130.0
11430;[];0;53.84;2007-11-02 20:59:32.967714;6;c;130.0
11431;[9];9;0.41;2007-11-02 21:00:26.807462;9;s;130.0
11432;[9, 10];10;1.91;2007-11-02 21:00:27.213491;10;s;130.0
11433;[9];0;1.86;2007-11-02 21:00:29.127664;10;c;130.0
11434;[];0;109.46;2007-11-02 21:00:30.989454;9;c;130.0
11435;[9];9;4.97;2007-11-02 21:02:20.449428;9;s;130.0
11436;[6];0;4.18;2007-11-02 21:02:25.044058;9;c;130.0
11437;[9, 6];6;-0.38;2007-11-02 21:02:25.422941;6;s;130.0
11438;[];0;22.17;2007-11-02 21:02:29.227921;6;c;130.0
11439;[6];6;3.68;2007-11-02 21:02:51.402037;6;s;130.0
11440;[6, 7];7;1.37;2007-11-02 21:02:55.082879;7;s;130.0
11441;[7];0;0.78;2007-11-02 21:02:56.454607;6;c;130.0
11442;[7, 8];8;1.55;2007-11-02 21:02:57.236392;8;s;130.0
11443;[7, 8, 9];9;0.94;2007-11-02 21:02:58.789957;9;s;130.0
11444;[7, 8, 9, 15];15;0.7;2007-11-02 21:02:59.731687;15;s;130.0
11445;[7, 8, 9, 15, 16];16;0.0;2007-11-02 21:03:00.433805;16;s;130.0
11446;[7, 8, 15, 16];0;1.11;2007-11-02 21:03:00.433805;9;c;130.0
11447;[8, 15, 16, 17];0;1.15;2007-11-02 21:03:01.075322;7;c;130.0
11448;[7, 8, 15, 16, 17];17;-0.47;2007-11-02 21:03:01.547171;17;s;130.0
11449;[15, 16, 17];0;0.71;2007-11-02 21:03:02.226977;8;c;130.0
11450;[15, 17];0;0.52;2007-11-02 21:03:02.932774;16;c;130.0
11451;[17];0;2.01;2007-11-02 21:03:03.452617;15;c;130.0
11452;[17, 16];16;0.82;2007-11-02 21:03:05.458104;16;s;130.0
11453;[17, 16, 15];15;1.05;2007-11-02 21:03:06.277838;15;s;130.0
11454;[17, 16, 15, 8];8;0.24;2007-11-02 21:03:07.331528;8;s;130.0
11455;[17, 16, 15, 8, 9];9;0.23;2007-11-02 21:03:07.569445;9;s;130.0
11456;[17, 15, 8, 9];0;0.89;2007-11-02 21:03:07.797391;16;c;130.0
11457;[17, 15, 8, 9, 7];7;0.48;2007-11-02 21:03:08.691145;7;s;130.0
11458;[17, 15, 8, 7];0;0.77;2007-11-02 21:03:09.171045;9;c;130.0
11459;[17, 8, 7];0;0.09;2007-11-02 21:03:09.941792;15;c;130.0
11460;[8, 7];0;0.89;2007-11-02 21:03:10.031268;17;c;130.0
11461;[8, 7, 6];6;0.74;2007-11-02 21:03:10.920516;6;s;130.0
11462;[8, 6];0;0.34;2007-11-02 21:03:11.664309;7;c;130.0
11463;[6];0;0.78;2007-11-02 21:03:12.003561;8;c;130.0
11464;[];0;0.61;2007-11-02 21:03:12.783977;6;c;130.0
11465;[6];6;9.58;2007-11-02 21:03:13.391797;6;s;130.0
11466;[6, 7];7;2.03;2007-11-02 21:03:22.971123;7;s;130.0
11467;[6];0;2.95;2007-11-02 21:03:25.000029;7;c;130.0
11468;[];0;14.23;2007-11-02 21:03:27.948188;6;c;130.0
11469;[7];7;2.29;2007-11-02 21:03:42.182115;7;s;130.0
11470;[7, 8];8;0.62;2007-11-02 21:03:44.471476;8;s;130.0
11471;[7, 8, 15];15;0.95;2007-11-02 21:03:45.094105;15;s;130.0
11472;[7, 8, 15, 16];16;1.58;2007-11-02 21:03:46.048089;16;s;130.0
11473;[8, 15, 16];0;0.52;2007-11-02 21:03:47.628855;7;c;130.0
11474;[15, 16];0;1.54;2007-11-02 21:03:48.144891;8;c;130.0
11475;[15, 16, 8, 9];9;1.68;2007-11-02 21:03:49.079803;9;s;130.0
11476;[15, 16, 8];8;-0.6;2007-11-02 21:03:49.682022;8;s;130.0
11477;[15, 16, 8, 9, 7];7;0.7;2007-11-02 21:03:50.761121;7;s;130.0
11478;[15, 16, 8, 7];0;0.51;2007-11-02 21:03:51.461177;9;c;130.0
11479;[15, 8, 7];0;0.34;2007-11-02 21:03:51.974221;16;c;130.0
11480;[8, 7, 6];6;0.92;2007-11-02 21:03:52.090258;6;s;130.0
11481;[8, 7];0;-0.22;2007-11-02 21:03:52.309253;15;c;130.0
11482;[8, 6];0;0.81;2007-11-02 21:03:53.006533;7;c;130.0
11483;[8, 6, 10];10;0.53;2007-11-02 21:03:53.813239;10;s;130.0
11484;[6, 10];0;0.86;2007-11-02 21:03:54.347201;8;c;130.0
11485;[10];0;0.4;2007-11-02 21:03:55.209085;6;c;130.0
11486;[];0;6.36;2007-11-02 21:03:55.613008;10;c;130.0
11487;[6];6;2.1;2007-11-02 21:04:01.972218;6;s;130.0
11488;[];0;93.08;2007-11-02 21:04:04.074642;6;c;130.0
11489;[6];6;1.41;2007-11-02 21:05:37.151476;6;s;130.0
11490;[];0;3.82;2007-11-02 21:05:38.557074;6;c;130.0
11491;[6];6;1.73;2007-11-02 21:05:42.374924;6;s;130.0
11492;[];0;33.4;2007-11-02 21:05:44.106063;6;c;130.0
11493;[6];6;1.84;2007-11-02 21:06:17.509164;6;s;130.0
11494;[];0;0.97;2007-11-02 21:06:19.350641;6;c;130.0
11495;[6];6;1.74;2007-11-02 21:06:20.324371;6;s;130.0
11496;[];0;9.97;2007-11-02 21:06:22.059897;6;c;130.0
11497;[10];10;1.06;2007-11-02 21:06:32.031075;10;s;130.0
11498;[];0;4.76;2007-11-02 21:06:33.091154;10;c;130.0
11499;[6];6;2.21;2007-11-02 21:06:37.847437;6;s;130.0
11500;[];0;9.9;2007-11-02 21:06:40.054816;6;c;130.0
11501;[9];9;0.19;2007-11-02 21:06:49.949821;9;s;130.0
11502;[9, 6];6;1.01;2007-11-02 21:06:50.138847;6;s;130.0
11503;[9];0;0.28;2007-11-02 21:06:51.147932;6;c;130.0
11504;[9, 10];10;1.44;2007-11-02 21:06:51.426945;10;s;130.0
11505;[9];0;1.38;2007-11-02 21:06:52.866068;10;c;130.0
11506;[];0;1.03;2007-11-02 21:06:54.244203;9;c;130.0
11507;[9];9;1.45;2007-11-02 21:06:55.272142;9;s;130.0
11508;[];0;5.61;2007-11-02 21:06:56.719743;9;c;130.0
11509;[9];9;1.04;2007-11-02 21:07:02.333434;9;s;130.0
11510;[];0;138.67;2007-11-02 21:07:03.374354;9;c;130.0
11511;[9];9;0.63;2007-11-02 21:09:22.049157;9;s;130.0
11512;[9, 6];6;1.35;2007-11-02 21:09:22.683516;6;s;130.0
11513;[9];0;0.99;2007-11-02 21:09:24.036405;6;c;130.0
11514;[9, 6];6;1.77;2007-11-02 21:09:25.022079;6;s;130.0
11515;[9];0;0.11;2007-11-02 21:09:26.788381;6;c;130.0
11516;[];0;0.14;2007-11-02 21:09:26.902388;9;c;130.0
11517;[6];6;2.11;2007-11-02 21:09:27.047376;6;s;130.0
11518;[6, 7];7;0.27;2007-11-02 21:09:29.152541;7;s;130.0
11519;[6, 7, 9];9;0.54;2007-11-02 21:09:29.422559;9;s;130.0
